id,text,labels
32276,@USER @USER @USER @USER He is evading suspension,0
63451,@USER @USER @USER I absolutely agree!! I have tried rallying people on Twitter. Asking them to follow each other. Strength in numbers. I vote. I work the polls for early election and Election Day. I speak with liberals. I forwarded Maxine Walters rants to the secret service.,0
24774,@USER Fool,1
63384,@USER Dick Durbin figures if he lies often enough people will start to believe him. Right out of leftist dictatorship playbook. @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,1
90540,So since Dems want stand on a soapbox over Kavanaugh exactly when  will you be addressing the sexual slush fund covering your backsides #MAGA,1
38116,1. 2 protect Trumpie. 2. 2 increase presidential powers. 3. 2 kill Roe v. Wade. 4. 2 limit voting rights. 5. 2 weaken gun control. 6. 2 deal with religious liberty. Congress is not an august body. They lost that moniker when they went whole hog 4 Trumpism. URL,1
28166,@USER Empty headed bushie whore,1
13419,EVERYBODY❤️🌝 ROY🎸AYERS-‘76🎷 URL @USER @USER @USER @USER #MAGA #Trump #USA @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER URL,0
81249,@USER They just need to go away. No one wants to see them in the media advocating for gun control. It's unseemly.,1
47082,#Theresa May Using #LabourParty Policies to Cling On To her Weak and Wobbly #Government #HousingCrisis #housingmarket the #conservatives are the Corrupt #Landowners #ToriesOut #Corruption,1
48281,@USER You do realize how ridiculously radical all these tweets sound right. Who are you trying to mobilize antifa?,1
92760,@USER @USER #Trudeau and the #Liberals have the ability to stop it but choose not to as it serves their agenda of turning Canada into a third world cess pool. A Socialist's dream. #cdnpoli,0
73731,@USER @USER @USER I remember when conservatives slagged off the Labour Party as 'undemocratic' for allowing unons such a big say in Labour policies.,0
11960,4 Dead In Mass Shooting At Fifth Third Bank Building In Downtown Cincinnati | TIME - TIME URL via @USER WANT GUN CONTROL LEGISLATION? VOTE BLUE,0
12890,@USER @USER &gt;&gt; old are you? [[She looks like a baby. Makes me wonder what she is doing in this kind of business. ]] Can we sit? [[I motion to the couch but I look to Dion for approval. I know I have no right to ask her or him to include me in their business.]],0
99730,@USER Its still not being updated . Scrapers will get less and less until none are left,0
71668,@USER I love you so much yoongi you are the reason  that  i could be happy all day .youre smile is  the most beautiful think that i ever see  in my  hold life 😍😘💜 URL,0
39058,"@USER Well, there wouldn't BE a rush"" if @USER didn't sit on this allegation since July.    But, hey. Don't let the facts get in the way of a good slander of conservatives, right @USER  URL",0
25995,@USER @USER #labour and @USER can’t commit to ruling out a second referendum as he is trying to be a people pleaser &amp; win every possible vote he could get and positioning themselves either way like @USER would not go down well with some voters #conservatives #bbcqt #brexit #eu,0
56571,@USER the democommunists have allready destroyed america put men in a womens bathroom right to child molestors n child killers n illegals have more rights than americans if u think im wrong bill say something besides kissing liberals asses,1
45516,@USER We’re super excited to have him! He is now on board for the #HadexIncursion,0
60195,@USER Thats a good thing ...let just hope your gal frend has  a lawyer coz she is about to do some make over for yoll . URL,0
53203,@USER YOU ARE SO TALENTED I ADORE YOU,0
59064,@USER Lol antifa been doing it to republicans for a year you didn’t care when it was Betsy devos,0
31745,@USER @USER Really a sickening issue. Liberals are vicious!!!,1
12336,Take Take Take #WalkAway from the #idiot party! #MAGA URL,1
61538,@USER You sound like the Nazis my family came to America to go back and fight in their home. You have a lot to learn. Antifa is an Enemy of America just like the Nazi's,0
30950,@USER @USER Cry a river Trump won,0
84950,@USER @USER @USER @USER Yes. Yes he is!,1
36701,@USER Then I see like this and lust over the girl with the long blond hair and the bare midriff and micro-mini and realize she is now 48 years older and could be a great grandmother today! 😱 People wonder why I love legs until I show them what I grew up with. URL,1
24894,@USER @USER @USER Trump is done. You are a Anti-Ameican pro-Trump azz!!,1
12389,@USER @USER @USER @USER We are so proud of @USER and the creativity she has brought to our students! She is truly an asset!,0
56164,@USER CATFIGHT!!!   MEOW,0
40534,"@USER They cite Jones being banned for violating Twitter's ToS. There are blue checkmarks spewing the same, if not worse, kind of shit. If you are going to play the anyone can get banned"" card. Shouldn't these people also receive bans and suspensions? #VerifiedHate""",1
50864,@USER I believe that the gun control laws should not be so strict because criminals will still obtain guns regardless of gun restrictions and would make it harder for a law abiding citizen to defend themselves against an attack.,0
48788,@USER Fucking sucks when the refs are against you. #KillTheZebras,1
20335,@USER can’t believe you are not competitive for the same services as @USER for life. Your service isn’t worth and extra $30 a month. #cancel,0
61850,@USER Yay!! So happy she is well hehe.,0
55825,@USER @USER @USER @USER They're trying.. It's called ANTIFA! 😒,0
31001,"@USER @USER @USER But again, these legal concepts have nothing to do with the need to regulate the purchase and possession of weapons, which is ALREADY regulated.  We currently have gun control"" and restrictions on 2nd Amendment rights.  Try to bring a gun into a courthouse.""",0
56426,@USER PG 6’6 pure shot creator.  You don’t need to speedboost in this game. If you are half-decent you should thrive with shot creators. They are known for draining (and greening) the most contested shit. YW!,0
56754,@USER Bullshit there's rich liberals too so what are you saying ???,0
69109,@USER @USER @USER @USER @USER Liberals Don't Appreciate Your Sarcasm. They Thought You Were On Their Side.,0
31419,@USER @USER I wonder if the Liberals realize how much the jihadis despise them? Probably not.,0
73783,@USER You are sharper in retirement.,0
61717,"3)  Conservatives think it because the NeoCon infiltration that successfully corrupted, and nearly destroyed, conservatism has been brainwashing them for decades to accept anything with the free trade"" label as good - and anything with ""protectionist"" attached to it as bad.""",1
54580,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sanctions used to be the action of last resort now its there weapon of first choice"" When was this? Taking account of this graph URL  from URL &amp; URL",0
81786,@USER @USER They probably shutdown the @USER website because of the death threats. If she votes yes she’ll most likely get lots of support from #MAGA voters.,1
86853,#WhatILearnedToday  Liberals are the scum of the earth   Absolute treason.,1
64716,@USER Because she knew how to add up the millions in @USER donations received for access?,0
78195,@USER ALL LIVES MATTER!!!!,0
49262,@USER @USER Bwaaaaa!! Compared to who...Trump...bwaaaaaaa! Compared to that corrupt demented lunatic she is a godsend!!!,1
57018,@USER @USER she is in fact not latino back to your trade,0
49565,-- @USER in the sitting room making herself a drink. Her shoulders are raised indicating how tense she is. I walk over to her and start to make myself a drink as well. ] You know you made things more --,0
70789,Mark Judge doesn't want to lie for KAVANAUGH. #MAGA @USER URL,0
97654,@USER And we I will salute Jim Carey by boycotting his movies and media! 🖕,0
29166,@USER He is one sick dude,1
97004,@USER @USER @USER @USER @USER @USER @USER @USER Yes his brain was effected. He is one of the sharpest attorneys in America. But maybe it effected your brain is tge what you meant?,1
60326,@USER Thank You🍎 Have A Great Day 🙏 #MAGA  💯🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 URL,0
76270,"@USER And everyone knows that Kerry doesn't have a clue!  Heard that from numerous anonymous"" sources who also say he is not sane.  That's what the sources say.""",0
36653,@USER @USER @USER He is pretty good!,0
78774,@USER You are the besth,0
65041,@USER Have you reported that the killer of Mollie Tibet’s will receive reward money?   Did you report this?,0
42406,@USER @USER @USER Agree Liberals will not have a majority but you will see People's Party of Canada in the running your little c party will be lower in the ranks the the NDP.,0
20069,@USER What policies do the Republicans have for gun control?,0
94591,#WebberForCongress #NJ11 #MAGA we cannot allow #Liberals to #Impeach #POTUS #Trump URL,0
35560,@USER @USER @USER The conservatives are finding this pill very hard to swallow.,0
60977,@USER @USER I respected Ron Paul and Dennis Kucinich most in congress,0
98131,@USER This one is tough. It‘s too easy to hold a grudge but fucking hard to let go.,1
31639,"According to a student that spoke under condition of anonymity, the furniture in Johnson Hall has been replaced by even shittier couches."" #seuday""",1
93158,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Who cares who is deadlier? Are you antifa?,0
75696,@USER @USER Hollywood and media make jokes about Jesus and Christians and think that's hilarious but turn every innocent joke conservatives tell in to an outrage. Typical of reprobates.,1
39112,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER That's why he is a billionaire and you're not....sorry Romeo your words don't add up...,0
84630,@USER @USER Awww 😥😥😥 CUPCAKES SUCK IT UP. SHE LOST😡😡😡😡 GET OVER IT 😡😡😡,1
95013,@USER what the FUCK,1
35566,@USER Holder was the most ethically challenged AG ever. A total disgrace to the office.,1
98579,"@USER Wasnt it just recently that john brown gun club got kicked out of a shooting range for being antifa""?""",0
20074,@USER @USER The liberals will stop at nothing.,0
92809,@USER Heck yeah. And also she IS cool,0
54842,@USER @USER @USER @USER did Twitter silence alex jones in retaliation of him asking Twitter jack questions  @USER @USER @USER @USER URL,0
45266,@USER @USER True but the constant talk from the left about common sense gun control every time and yet not one valid proposal,1
90849,@USER Have you ever seen the former Democratic hierarchy fight against the president so much??? We know it’s because you’ve been so corrupt and guilty of abuse of power. It’s our darkest times with the DOJ/CIA and Presidential cabinet,1
70708,@USER @USER I had to click on it just to see what the hell you were talking about.  I still don't know.  Is your war on conservatives like the war on christmas?,1
17891,@USER BUT MR. JOHN KERRY POTUS IS GETTING THE JOB DONE IN SPITE OF DEMOCRATS LIKE YOU WHO GROVELED TO THE IRANIAN MULLAH AND TRIED TO BUY HIM OFF WITH PALLETS OF CASH &amp; RELEASING FROZEN FUNDS! YOU &amp; OBAMA’S CROOKED DEAL HAS HELPED FUND TERRORISM WORLDWIDE! TAKE A WALK INTHE WOODS W/HRC,1
59625,@USER @USER @USER Never going to happen. Not in a million years. Not unless Soros hires a bunch of Antifa punks to pretend to be vets.,1
34118,@USER Thank you greatest president of all time  MAGA,0
43944,@USER why is this relevant whatsoever? Might as well let us know when someone has a pack of smokes or a 6 pack of beer in the fridge too while you dipshits are at itTabloid garbage ffs,1
20646,@USER @USER Strong character?...strong character? Anybody as bitter as she is for being a sore loser has no character!,1
94840,@USER @USER liberals have to go in 2019 as they are so over their heads Poor leader and even poorer advisors,1
92156,@USER @USER That’s fucking rude to do that,1
34055,@USER Probably all staged by liberals to block Kavanaugh,0
49837,@USER @USER Jesus Christ. Liberals start young with their brainwashing,1
89618,@USER you are too 😘😘😘,0
14574,*babysitting 3 kids*  people:”how old do you think she is?” “she has three kids”  me:*dont get mad. don’t get mad. they don’t know. they don’t know*,0
20316,@USER @USER Lmfaoooooo,0
77808,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER This is the PIC MSM showed us in 1999 for #JFKJR plane wreckage also- FAKE!!!    Here is a video, showing another pic MSM showed of #JFKJr, even MORE FAKE!!! URL  Article:  Evidence Of A Cover up &amp; Why official story is in DOUBT!""  URL URL",0
14486,@USER @USER @USER @USER @USER You are a fool.  Denying ones free speech is deny all of our free speech.,1
45781,Sean Penn: #MeToo Movement Seeks to ‘Divide Men and Women’ URL &lt;— Gotta say… I stand w/ Jeff Spicoli on this one. URL  #MAGA #WWG1WGA #ConfirmKavanaugh,1
51190,@USER Now that's what I call gun control!! 😉,0
70373,@USER @USER @USER It's not your name. You're account is as fake as a 3 dollar bill. You are about as dense as stale unleavened bread.,0
29684,@USER Actually it seems more specific than that. It appears the CBC is saying opposing gun control is the same as covering up child molestation in the catholic church. WTF??,1
17017,@USER @USER @USER @USER if you are really concerned about anti-semitism in our society why have you both not condemned both The Tory Party &amp; The Lib Dems for not yet adopting the IHRA? @USER @USER @USER @USER,0
55015,@USER I see boobs lol 😂😜😘😇,1
41563,@USER This is so entertaining. Nobody has thought about Montel in years... and you are picking a fight with him. This is incredible. Such a feeble mind you have.,1
80581,@USER @USER @USER @USER @USER She is a leftist activist.  Biased to stop Judge Cavanaugh.  Do I need to draw you a picture??,0
70659,@USER Eight years the republicans denied obama’s picks. Breitbarters outrage is as phony as their fake president.,1
41523,@USER @USER Irish will not like my tweet at all... But why was Ireland nuetral in WWII??  So Bono gives a NAZI salute...yawn.nothing new.,1
67819,@USER @USER I like Alex Bowman but he is not a rookie,0
34366,@USER @USER Liberals as per Odia standards 👆....RW is liberal when it comes to my state 🤣🤣,1
28436,@USER I know they be fired up thinking u got a hammer n your pants from how u walk n find out u got a coochie lol,1
52383,"@USER @USER @USER @USER @USER 5. Creating racial tension"". USA racial issues start before 1776. These latest ones are fueled by,among others,NRA &amp; Congress refusing to fully resource education &amp; police training. URL URL URL URL",0
29300,"@USER The only white people that thank Jesus are Republicans &amp; ex-crackheads"" - so say America-hating liberals about Christians. Many ex-Dems thank Jesus too- &amp; many former Emmys watchers. We thank Jesus DAILY for our country, our @USER &amp; the ability to TURN YOU OFF! @USER",0
84372,@USER @USER Anything he does right now will be over shadowed by Florence.  I think he is holding till after the storm.,0
96547,@USER Go buy an Antifa shirt from wal mart you lumpenprole,1
41693,@USER please come back! You are missed on the field!!!! Annnnnnnnnnnnnd I love you too💙 #AlwaysACowboy #NFLSunday #CowboysNation #DEZBRYANT #88,0
68746,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It was strapped to the back of Russells Jeep as part of the troll stroll video that had Tinys profile banned for thirty days because they drove around neighborhoods they believed antifa lived while making violent threats and screaming we're triggering folks today""""",0
70061,7. You both don’t live to impress people but you are comfortable in your skins and still bring out the best in each other. #AdamandEve,0
93234,Regrann from trump_babes_2020 - 🇺🇸🇺🇸Amazing MAGA Babe🇺🇸🇺🇸 #trump #trump2020 #maga #maga2020 #trumpbabes #trumpbabes2020 #trump_babes_2020 #milfsfortrump  #babesfortrump #babesfortrump2020… URL,0
27816,@USER @USER Do you know why this shameless muslim socialist is still so arrogant and believes in himself thst he thinks he is such a good politician? I’ll tell you why. So many “Stupid American Voters” per Gruber that are so gullible!,1
37276,@USER @USER @USER To pivot away from China: - Form TPP: TRUMP Pacific Partnership! - Give business to other Asian countries and form strong support network outside China! - Ban products from China that include stolen Intellectual Property - No sharing IP to do business in China  #MAGA @USER,0
34725,@USER @USER He is a Russian troll. Look at the rest of his page.,0
18083,@USER @USER @USER @USER Loved to hate MR in Bobby Brown show. That guy really screwed those kids back in the day. Please let him go through all HWs drama. He is my favorite &amp; then Jerry.  Maybe they should have a show Andy?,1
25021,"@USER @USER I disagree. See Antifa.""""",0
71927,#science #ecology #health #nature The Problem of the One and the Many in Gun Control URL URL,0
40159,@USER LIBERALS hear the sucking sound of the SWAMP,0
53781,@USER @USER Anyone who supports gun control is a racist.  Just like Shannon Twatts,1
62638,/my heart is aches when i search kyla pristin. She is happy now why haters wont let her be ㅜㅡㅜ,0
89450,@USER @USER @USER @USER What law will you pass that will get people who ignore all other laws to obey?  A murderer ignores a ton of laws but somehow he will obey gun control laws?,0
11763,@USER You can’t pretend to care about women when only those attacking conservatives count. Got it? 👏👏👏 🤪,0
94301,@USER Google stock wayyy up. Whats so bad with your Trump world #Google?,0
87646,@USER A positive note!,0
97197,4. But I have to called an hotel to send a shuttle to come pick my mother who is sitting at @USER terminal at the airport with their agents.  5. I reminded them that she is a wheelchair passenger who cannot speak English. How will the hotel find her?,0
22624,@USER Conspiracy theories abound....,0
35990,@USER @USER Wasn’t this clown running guns?,0
30791,@USER Reagan also signed the first gun control bill as governor of CA,0
73813,@USER As a recent visitor to Ireland. I suggest he doesn’t go. He is not liked there any more than he is liked in America.,0
67471,@USER Unfirtunately i have seen hispanics justifying shit from trump. I argued with two family members of mine who believes trump did helped PR a lot.   And i have a relative who he is a trump fan  &amp; agreeds that the majority of immigrants that come are bad.   It is upsetting,1
16145,@USER Don't be so hard on yourself...The great people in your life love you for who you are why give them that displeasure to please suckers who will never like you no matter if you're a chick with ten thousand disguses...,0
82333,@USER Yes you are but I was asking what is it about the movie ?🤷‍♂️👀,0
51609,@USER Carrey is a sick man!!!,1
91633,@USER And Trump has to go....🤔🤯  I’ve got one word #AntiFA 🤷🏻‍♀️,0
13725,@USER And these are the *people pushing for gun control 😒,1
50813,@USER @USER Maybe Antifa can find gainful employment and join the american dream. URL,0
80972,"@USER They eliminated several due to too many figures kids have to memorize."" - awe. OH WELL. They also eliminated Barry Goldwater. That is a travesty. He is the father of true liberatarianism. He was not against civil rights. He was against government having power to police thought.""",0
45834,@USER @USER Or he is part of the fraud they pulled together.,1
50949,@USER @USER @USER @USER The educational system is controlled by liberals and works to enslave the minds of our children. The chains of mental enslavement must be removed in order to save the future of our great nation 🇺🇸,1
88379,@USER is way too good to be out of the #NFL. He is better than quite a few starters in the league and better than all of the 2nd &amp; 3rd string QB's in the league. #GiveKapAChance #ImWithKap,0
40207,@USER @USER And most Hillary supporters are racist liberals.,1
78967,@USER What a handsome boy! Reminds me of one of my fosters a little bit. Sorry I don’t have a better picture - she is one of the ones that got away. I’d have 20 if I could. URL,0
81995,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It would,0
25007,@USER @USER @USER Says the fat Antifa member,1
29719,@USER @USER A must read! URL,0
16681,@USER Hana &amp; Hina After School. It’s an LGBT love story and I got it for my best friend and read half and the next day went back to the comic con and bought myself the series 😂,0
10214,@USER Finally a administration that cares about its legal citizens,0
63560,@USER Some days you are Louis Winthorpe III before he met Ophelia. URL,0
55641,@USER Liberal Dictionary:  -Illegal Immigrants: Dreamers -Trump Supporters: Deplorables -MS-13 Killers: Human Beings -Human Beings in the Womb: Not Human Beings -Antifa: Protestors -Law Abiding NRA Membbbqers: Terrorists -Bill Clinton: Feminist -Brett Kavanaugh: Predator,0
35902,@USER @USER You realize how useless your argument is? If you drunk drive you get arrested. You're punished. If you kill someone while drunk driving that is murder. There are rules AND regulations AND safety precautions for both drinking AND owning and operating a vehicle. We need gun control,1
60860,@USER @USER in the UK we are desperately trying to protect our National Health Service (free at the point of delivery) from right wing conservatives who admire the American model.,0
55276,"@USER @USER Serena is a bully. She threatened to shove a ball down the throat of a line judge in the 09 US Open. She was 2 points away from losing in the semifinals when she dbl faulted. She went ballistic and was penalized a point. She lost the match due to her threats. She's a bully""",1
60899,@USER Every one of them need to be put away for life,0
44210,The “Law and Order” president really hates law enforcement! Lol #MAGA URL,1
31487,@USER There you are! 👋🐾,0
62585,"@USER @USER @USER I purposefully had my damsel"" be a bit of a badass. She is saved by the protag, saved by the third party member, and sticks her neck out to save their hind quarters just as often (if not more!). Sure, she may have ulterior motives (*evil laugh*) but she's still pretty kickass!""",1
27819,@USER @USER Nobody cares about paid protesters the Capitol Police need to get a hold on them lock them up,1
74400,@USER @USER If this yutz was any dumber she'd have to be watered twice a week!,1
99247,"@USER Don't forget Antifa""...and ""ACORN""...And that terrorist that Obama ""palled (??) around with!  Hahahahahha...do you listen to your own malarkey?""",1
88986,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots n got a couple new ones too🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️🇺🇸🇺🇸❤️ps tweeeeeetrrrr I don’t like u hiding these n making it hard to see these trains to follw 😡😡😡👊🏻👊🏻👊🏻 URL,0
15922,@USER @USER needs serious psychiatric help. This guy is an anger management bi polar psych 101 case study. URL,1
14493,#LeviStrauss Takes Stand On Gun Control #LEVISTRAUSS&amp;COMPANY #SanFrancisco #America URL URL,0
58773,@USER This is rich coming from the spokesperson of an organization that blocks EVERY commonsense gun control bill. EVERY ONE,0
82181,@USER @USER @USER Hah! The fucking Chats!?! ‘Onya Boys!,1
70914,@USER @USER Also he is not even ACCUSED of rape.,0
97210,@USER @USER @USER People who employ fascist tactics are fascists. That's what ANTIFA does. Do you want me to start posting videos of ANTIFA riots?,1
67248,@USER @USER yes he is,1
91923,@USER @USER Like how the NRA is biased against gun control. 🤯,0
77378,"1) Ultimately, the defense of Kavanaugh by Republicans, conservatives, their media and public is a manifestation of America's rape culture -- the latter being neither 'colorblind' or 'race neutral.'""""",0
64411,Our only option to                     SAVE our Country...            ♥️🇺🇸⭐️🇺🇸⭐️🇺🇸♥️  Is to NEVER stop                      FIGHTING for her...           ♥️ Vote MAGA Red ♥️ URL,0
60265,@USER @USER Or like blm and liberals over the past couple of years,0
48969,@USER @USER Funny how the Conservatives didn't like it when one of there's defected but they sure didn't mind when a Liberal defected. Where's there integrity in this?,0
87303,@USER You are such a generous gal! Bringing STEAM and spending your time to give to others. Thank you for everything you do help this planet! ❤️🚀,0
75089,@USER OMG HE IS SO EXTRA ILY,0
56391,@USER It really is. My abs are lot more defined but I miss lifting heavy ass weight. Thank you girl!,1
99618,"@USER @USER Exactly. He is on record basically saying the President is above the law."" It should be noted that the #gop is fine with this. Rudy has his own issues. URL",0
23582,"@USER @USER @USER fash""&lt;That's a give away phrase for #antifa types, the genuine fascists who want to close down free speech. This [ex-]muslim nails the apologists who are really just providing cover for radical islam. URL",0
92761,"(Part 3)  Hey, Potato.""  //Yeah?  ""How is our inkling girl sidekick so OP?""  //...Good question.  ""She really is strange, isn't she?""  //Yeah; but she IS our sidekick.""",0
97852,@USER @USER @USER @USER I am suggesting ways for our Climate Barbie to lead by example. Something liberals don't know how to do. 5 ethic code violations will prove that.,0
42992,@USER What’s the difference between #Kavanaugh and @USER   One of these men admitted to groping a 15 year old girl years ago.  The other is going to be #confirmed to the SCJ   #DemsareFrauds #DemsAreDone   #WalkAwayDemocrats2018 #redwave #VoteRedSaveAmerica #trumptrain #MAGA URL,0
98777,@USER Should I share the quotes from notable U.S conservatives?,0
11546,@USER It’s for pornhub...,1
78616,@USER @USER @USER So you are defending antifa? Is that your stance?,0
66909,@USER Fk that,0
22633,@USER @USER Yeah. Well you don't deserve to be free!  Funny how this started on slaves and ended up on you wanting to be one!  Be sure and thank the Dems for creating the KKK and ANTIFA!   Their contributions to the fabric of American politics.,0
52021,@USER yeah he had to go back to the faerie world to handle shit there,1
47297,@USER @USER This is purely a move to block a nomination. Liberals said early on they would not vote for him. This made up story is a slap in the face to all who were really sexually harassed. It shows liberals really don’t care about any true victims. Power first.,1
59407,@USER @USER @USER @USER Not only the Antifa got quite alot Israel supporters. You'll find Israeli flags at the right winger protest just as well. Oh the irony URL,1
73745,@USER knew it was a lie can see you laughing to yourself as you was writing it... you are way too engrossed in Thames yourself that you will be playing it right up until #FM19 beta comes out :'),0
32817,"#TuesdayThoughts The White men"". Anyone else tired of identity politics?  And see how women are the victim by the liberals. Go vote @USER Aren't you tired of getting bashed?""",0
18840,@USER He's an actor and a comedian not a political leader,0
26865,@USER @USER is paid to attack the credibility of anyone who criticizes or accuses Trump of wrong doing. He is a paid political hitman disguised as a journalist. He is a hack!,1
32080,@USER I don't think you know what you're advocating for. And you certainly don't know that saying what you said leads to a bunch of shit you probably wouldn't like whether that's what you meant or not.,0
45752,Wow  New Petition Demands Keith Ellison’s Accusers be Allowed to Testify Before Congress God bless Trump! 4ever #MAGA #KAG #DeepState #WalkAway #RedWave2018 @USER @USER @USER .. URL via @USER,0
78611,@USER @USER @USER @USER @USER @USER So the first thing you do is put the black guy up and call out that we are using the race card. Shows how racist you are. Maybe put a Latino or woman up next.,1
98465,@USER Disgusting!,1
61934,@USER He looted our money and now he is repaying our debts,0
46552,#Spanishrevenge vs. #justice #HumanRights and #FreedomOfExpression #Spain is a  #fakedemocracy @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #cddr #shameonSpain #WakeupEurope @USER URL,0
65285,@USER do you have any other recourse? This is so wrong on so many levels. Can you sue them? I wish there was a way to reinforce your points on the mistreatment you have received. Liberals are full of hate and discontent and unfortunately there are more of them than us. Idiots. URL,1
42458,@USER God help us. Please get out and vote!,0
17644,@USER Eric Holder should've been in his 2nd yr at Gitmo. What's the update on Gitmo's expansion?  Why is he still breathing in our freedom air?,0
27974,@USER Did you have to scalp Custer ?,0
72446,"@USER sex games will make you feel like you're actully having sex or, as ign would describe it it really makes you feel like you're fucking some whore in an alleyway""""",1
86510,@USER I can't believe Quin invented gun control,0
54858,@USER He is what the industry stands for. All about spreadsheets and no care for the human side.,1
30770,@USER GGG knows he is going to knock him out no way this goes to judges.,0
97272,@USER @USER @USER @USER ☝️What “Trumptards” will be doing to dirty liberals in November.   I was patient at first but now it’s clear the left has absolutely zero intention of playing by the rules. I hope President Trump CRUSHES your joke of a party under the fullest extent of the law.,1
94396,@USER Do you have the state right....Cali and Chicago are protected by many strict gun control laws.,1
87509,@USER I don’t understand why she should be heard.  I SHOULD BE HEARD and I have pictures and scars from my TRAUMA #ILLEGALALIEN left his car I. The middle of #405 fwy in 1982 - when I was 18!  We were badly damaged!  #California #losangeles #Kavanaugh #MAGA URL,0
48099,@USER That's a lie...your antifa lefties are nothing but violent. This teacher spent a lot of time planning this attack on an honorable man with zero evidence. No reason at all to hold up kavanaugh! Another crazy liberal hit job!!,1
84520,@USER If he did wouldn’t this be the sort of thing Liberals love? Don’t they hate all law enforcement?,0
57303,@USER Another falsehood. I don’t think anyone wants to abolish the 2nd Amendment. A growing majority want sensible gun control in the form of better background checks and the banning of assault rifles. Trump will say and do anything to rile his base. More snake oil.,1
28662,@USER @USER I think she is great,0
95495,@USER minus well keep him how he is bruh,1
45422,@USER What they fail to realize is that if even 10% of Trump supporters decide to use force to protest like the lunatic left does now it will be like White Sleeves and Antifa soy boy. They really do not want to keep up this level of rhetoric.,1
37633,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Picked up some fire og today. It's really good but it's ugly as fuck. I almost passed on it but he smoked a j with me and it's fuckin fire. Wish we could share a bowl my brother ✌️💚,1
11947,@USER of course it won't....laws don't apply to conservatives,0
31996,@USER There's an entire faction dedicated to the idea that school shootings are all faked to try to get gun control laws passed.,1
42402,@USER @USER And yet he is allowed to. Congress is supposed to be a check on this clown. If we get control of Congress you folks have to write some laws to prevent this happening again.,1
90467,@USER For lying? How much is the DNC/Soros/Antifa paying her? How’s your Chinese spy doing?,1
74669,@USER What a great day!,0
19306,"@USER @USER I let it go when you said  We can take away their ammo"" when talking about gun control. I said, maybe she just blurted that out, didn't mean it. But you are proving to be a leftist. That's fine, I can still like you, but I don't TRUST you anymore.""",1
77156,@USER Be careful.. you know the terrorist arm of the @USER antifa is going to show up an try something..,0
30297,@USER @USER I have a friend that’s abt an hour from Myrtle beach and she is scared to death 🙏🏻🙏🏻🙏🏻,0
58208,@USER Didn’t watch and don’t care. #MAGA,0
48089,@USER @USER @USER As a veteran of the US Army I have supported different presidents over different periods of my life. Not gonna sit back and watch no one man disgrace #america like this. Be happy with who you support cause he is not good for your country #usa #VoteBlueAndBringAFriend,0
61939,@USER If you are considering leaving the Republican party PLEASE DO. We don't need anymore pretend Republicans interfering with Trump's awesome agenda. Sounds like you need to just resign.,0
57695,@USER Liberals are trying to destroy all conservative men.  Time to criminally charge and jail these liars that try to destroy a man.,1
14584,@USER Well I figure he kinda blew his wad over the Weekend regarding his command of Flo. Because he was acting like he was running the whole show..barking orders..parting the waters and on and on.Oh what a mighty man he is 🎶  not🎈,0
62559,@USER she is 😩,0
42063,@USER @USER @USER @USER Ward is were he is because he is really good at what he does. Not every successful Test player is good at presenting and commentating. Ward and now Key are a welcome addition to the Sky team,0
87273,@USER More like what I’m missing... lmao I’m just bitter about being ignored yet again and I’m ignoring her because that’s what I’m like but it’s so hard not to message her 😭,0
